Timestamp,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Label
2025-02-18 09:30:00-05:00,35.262001037597656,35.29669952392578,35.10499954223633,35.189998626708984,734578,0.0,0.0,CMCSA,1
2025-02-18 09:35:00-05:00,35.189998626708984,35.27000045776367,35.184200286865234,35.244998931884766,136935,0.0,0.0,CMCSA,1
2025-02-18 09:40:00-05:00,35.244998931884766,35.334999084472656,35.244998931884766,35.29499816894531,194420,0.0,0.0,CMCSA,1
2025-02-18 09:45:00-05:00,35.29169845581055,35.46500015258789,35.290000915527344,35.45209884643555,262256,0.0,0.0,CMCSA,1
2025-02-18 09:50:00-05:00,35.46500015258789,35.5099983215332,35.44499969482422,35.4900016784668,799290,0.0,0.0,CMCSA,1
2025-02-18 09:55:00-05:00,35.4900016784668,35.599998474121094,35.48500061035156,35.584999084472656,243702,0.0,0.0,CMCSA,0
2025-02-18 10:00:00-05:00,35.57500076293945,35.6349983215332,35.529998779296875,35.540000915527344,369412,0.0,0.0,CMCSA,1
2025-02-18 10:05:00-05:00,35.540000915527344,35.654998779296875,35.525001525878906,35.6349983215332,375393,0.0,0.0,CMCSA,1
2025-02-18 10:10:00-05:00,35.6349983215332,35.720001220703125,35.630001068115234,35.70500183105469,335553,0.0,0.0,CMCSA,1
2025-02-18 10:15:00-05:00,35.68000030517578,35.77000045776367,35.650001525878906,35.72999954223633,325133,0.0,0.0,CMCSA,1
2025-02-18 10:20:00-05:00,35.72999954223633,35.77989959716797,35.724998474121094,35.775001525878906,267057,0.0,0.0,CMCSA,1
2025-02-18 10:25:00-05:00,35.775001525878906,35.790000915527344,35.75,35.779998779296875,178695,0.0,0.0,CMCSA,1
2025-02-18 10:30:00-05:00,35.79499816894531,35.845001220703125,35.779998779296875,35.845001220703125,149916,0.0,0.0,CMCSA,1
2025-02-18 10:35:00-05:00,35.84000015258789,35.95000076293945,35.84000015258789,35.95000076293945,132549,0.0,0.0,CMCSA,0
2025-02-18 10:40:00-05:00,35.95000076293945,35.959999084472656,35.90999984741211,35.92499923706055,181250,0.0,0.0,CMCSA,0
2025-02-18 10:45:00-05:00,35.93000030517578,35.93000030517578,35.84000015258789,35.86000061035156,204957,0.0,0.0,CMCSA,1
2025-02-18 10:50:00-05:00,35.8650016784668,35.88560104370117,35.83000183105469,35.88560104370117,174447,0.0,0.0,CMCSA,1
2025-02-18 10:55:00-05:00,35.8849983215332,35.94499969482422,35.869998931884766,35.91419982910156,175851,0.0,0.0,CMCSA,0
2025-02-18 11:00:00-05:00,35.90999984741211,35.91680145263672,35.84000015258789,35.85499954223633,169969,0.0,0.0,CMCSA,1
2025-02-18 11:05:00-05:00,35.85490036010742,35.90999984741211,35.85169982910156,35.900001525878906,227087,0.0,0.0,CMCSA,1
2025-02-18 11:10:00-05:00,35.90999984741211,35.939998626708984,35.90999984741211,35.93000030517578,152720,0.0,0.0,CMCSA,0
2025-02-18 11:15:00-05:00,35.93220138549805,35.970001220703125,35.915000915527344,35.93000030517578,158648,0.0,0.0,CMCSA,1
2025-02-18 11:20:00-05:00,35.93009948730469,36.0,35.91419982910156,35.9900016784668,131958,0.0,0.0,CMCSA,0
2025-02-18 11:25:00-05:00,35.994998931884766,35.994998931884766,35.92499923706055,35.92499923706055,103687,0.0,0.0,CMCSA,1
2025-02-18 11:30:00-05:00,35.924400329589844,35.94990158081055,35.912601470947266,35.935001373291016,122779,0.0,0.0,CMCSA,1
2025-02-18 11:35:00-05:00,35.935001373291016,35.95500183105469,35.924198150634766,35.95500183105469,132053,0.0,0.0,CMCSA,0
2025-02-18 11:40:00-05:00,35.95500183105469,35.974998474121094,35.940101623535156,35.95500183105469,114716,0.0,0.0,CMCSA,0
2025-02-18 11:45:00-05:00,35.95500183105469,35.96780014038086,35.939998626708984,35.95249938964844,155978,0.0,0.0,CMCSA,1
2025-02-18 11:50:00-05:00,35.95500183105469,35.98500061035156,35.95000076293945,35.96500015258789,389398,0.0,0.0,CMCSA,1
2025-02-18 11:55:00-05:00,35.96500015258789,35.9900016784668,35.959999084472656,35.98500061035156,120873,0.0,0.0,CMCSA,0
2025-02-18 12:00:00-05:00,35.97999954223633,35.98659896850586,35.96500015258789,35.98500061035156,118360,0.0,0.0,CMCSA,1
2025-02-18 12:05:00-05:00,35.98500061035156,36.005001068115234,35.97999954223633,35.994998931884766,139680,0.0,0.0,CMCSA,1
2025-02-18 12:10:00-05:00,35.994998931884766,36.03499984741211,35.994998931884766,36.025001525878906,116654,0.0,0.0,CMCSA,0
2025-02-18 12:15:00-05:00,36.02560043334961,36.029998779296875,36.0,36.002498626708984,87148,0.0,0.0,CMCSA,0
2025-02-18 12:20:00-05:00,36.005001068115234,36.01559829711914,35.974098205566406,35.974998474121094,151097,0.0,0.0,CMCSA,1
2025-02-18 12:25:00-05:00,35.974998474121094,36.0098991394043,35.974998474121094,36.005001068115234,126596,0.0,0.0,CMCSA,1
2025-02-18 12:30:00-05:00,36.002899169921875,36.040000915527344,35.9900016784668,36.03499984741211,135021,0.0,0.0,CMCSA,0
2025-02-18 12:35:00-05:00,36.03499984741211,36.04999923706055,36.0,36.005001068115234,112864,0.0,0.0,CMCSA,0
2025-02-18 12:40:00-05:00,36.005001068115234,36.0099983215332,35.97999954223633,35.98500061035156,88514,0.0,0.0,CMCSA,0
2025-02-18 12:45:00-05:00,35.98500061035156,36.0,35.97999954223633,35.98500061035156,135229,0.0,0.0,CMCSA,1
2025-02-18 12:50:00-05:00,35.98500061035156,36.0099983215332,35.97999954223633,36.005001068115234,141189,0.0,0.0,CMCSA,1
2025-02-18 12:55:00-05:00,36.005001068115234,36.029998779296875,36.0,36.029998779296875,144888,0.0,0.0,CMCSA,1
2025-02-18 13:00:00-05:00,36.025001525878906,36.095001220703125,36.02000045776367,36.064998626708984,210760,0.0,0.0,CMCSA,1
2025-02-18 13:05:00-05:00,36.064998626708984,36.08000183105469,36.05500030517578,36.06740188598633,174880,0.0,0.0,CMCSA,1
2025-02-18 13:10:00-05:00,36.064998626708984,36.09000015258789,36.06290054321289,36.07500076293945,188903,0.0,0.0,CMCSA,0
2025-02-18 13:15:00-05:00,36.06999969482422,36.084999084472656,35.9900016784668,35.994998931884766,148302,0.0,0.0,CMCSA,1
2025-02-18 13:20:00-05:00,35.994998931884766,36.029998779296875,35.97249984741211,36.025001525878906,255841,0.0,0.0,CMCSA,1
2025-02-18 13:25:00-05:00,36.025001525878906,36.08000183105469,36.02000045776367,36.060001373291016,156979,0.0,0.0,CMCSA,1
2025-02-18 13:30:00-05:00,36.064998626708984,36.06999969482422,36.01499938964844,36.06010055541992,159805,0.0,0.0,CMCSA,1
2025-02-18 13:35:00-05:00,36.060001373291016,36.10499954223633,36.060001373291016,36.099998474121094,113469,0.0,0.0,CMCSA,0
2025-02-18 13:40:00-05:00,36.095001220703125,36.1150016784668,36.060001373291016,36.07500076293945,188793,0.0,0.0,CMCSA,1
2025-02-18 13:45:00-05:00,36.06999969482422,36.119998931884766,36.064998626708984,36.11000061035156,150997,0.0,0.0,CMCSA,0
2025-02-18 13:50:00-05:00,36.11000061035156,36.119998931884766,36.06999969482422,36.07500076293945,213071,0.0,0.0,CMCSA,1
2025-02-18 13:55:00-05:00,36.07749938964844,36.11000061035156,36.07500076293945,36.09989929199219,177430,0.0,0.0,CMCSA,1
2025-02-18 14:00:00-05:00,36.09000015258789,36.11840057373047,36.09000015258789,36.099998474121094,133450,0.0,0.0,CMCSA,0
2025-02-18 14:05:00-05:00,36.099998474121094,36.11000061035156,36.05379867553711,36.07500076293945,179948,0.0,0.0,CMCSA,0
2025-02-18 14:10:00-05:00,36.07500076293945,36.10499954223633,36.06999969482422,36.07500076293945,185921,0.0,0.0,CMCSA,1
2025-02-18 14:15:00-05:00,36.06999969482422,36.099998474121094,36.06999969482422,36.095001220703125,155461,0.0,0.0,CMCSA,1
2025-02-18 14:20:00-05:00,36.09000015258789,36.16999816894531,36.08340072631836,36.165000915527344,300588,0.0,0.0,CMCSA,0
2025-02-18 14:25:00-05:00,36.165000915527344,36.16999816894531,36.150001525878906,36.154998779296875,169887,0.0,0.0,CMCSA,0
2025-02-18 14:30:00-05:00,36.150001525878906,36.165000915527344,36.13010025024414,36.1349983215332,165973,0.0,0.0,CMCSA,0
2025-02-18 14:35:00-05:00,36.13650131225586,36.15999984741211,36.130001068115234,36.130001068115234,145881,0.0,0.0,CMCSA,1
2025-02-18 14:40:00-05:00,36.1349983215332,36.15999984741211,36.13249969482422,36.15999984741211,150884,0.0,0.0,CMCSA,1
2025-02-18 14:45:00-05:00,36.154998779296875,36.18000030517578,36.150001525878906,36.165000915527344,140958,0.0,0.0,CMCSA,1
2025-02-18 14:50:00-05:00,36.16999816894531,36.189998626708984,36.16999816894531,36.185001373291016,115998,0.0,0.0,CMCSA,0
2025-02-18 14:55:00-05:00,36.185001373291016,36.189998626708984,36.15999984741211,36.165000915527344,171474,0.0,0.0,CMCSA,0
