Timestamp,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Label
2025-02-20 09:30:00-05:00,294.6700134277344,294.95001220703125,293.92999267578125,294.95001220703125,31401,0.0,0.0,AMGN,0
2025-02-20 09:35:00-05:00,294.1000061035156,294.7099914550781,294.1000061035156,294.6700134277344,9191,0.0,0.0,AMGN,1
2025-02-20 09:40:00-05:00,294.7049865722656,295.67999267578125,294.6449890136719,295.42999267578125,11900,0.0,0.0,AMGN,1
2025-02-20 09:45:00-05:00,295.42999267578125,296.07000732421875,295.42498779296875,295.9649963378906,13699,0.0,0.0,AMGN,0
2025-02-20 09:50:00-05:00,295.99798583984375,296.1300048828125,295.6600036621094,295.9549865722656,12351,0.0,0.0,AMGN,1
2025-02-20 09:55:00-05:00,296.1000061035156,296.7200012207031,296.07611083984375,296.45001220703125,14922,0.0,0.0,AMGN,0
2025-02-20 10:00:00-05:00,296.5849914550781,296.7200012207031,295.3999938964844,295.3999938964844,17570,0.0,0.0,AMGN,1
2025-02-20 10:05:00-05:00,295.2850036621094,295.6400146484375,295.05999755859375,295.6400146484375,14405,0.0,0.0,AMGN,1
2025-02-20 10:10:00-05:00,295.4949951171875,296.04998779296875,295.2099914550781,296.0,25903,0.0,0.0,AMGN,1
2025-02-20 10:15:00-05:00,296.0747985839844,296.4800109863281,296.0747985839844,296.2200012207031,15313,0.0,0.0,AMGN,0
2025-02-20 10:20:00-05:00,296.2200012207031,296.3800048828125,295.8299865722656,296.0533142089844,8817,0.0,0.0,AMGN,0
2025-02-20 10:25:00-05:00,295.8349914550781,296.0400085449219,295.7449951171875,295.760009765625,9818,0.0,0.0,AMGN,1
2025-02-20 10:30:00-05:00,295.760009765625,296.4599914550781,295.760009765625,296.05499267578125,14223,0.0,0.0,AMGN,0
2025-02-20 10:35:00-05:00,296.05499267578125,296.05499267578125,295.30999755859375,295.6199951171875,19037,0.0,0.0,AMGN,1
2025-02-20 10:40:00-05:00,295.6300048828125,295.8900146484375,295.55999755859375,295.7049865722656,9949,0.0,0.0,AMGN,1
2025-02-20 10:45:00-05:00,295.6050109863281,295.79998779296875,295.4674987792969,295.7300109863281,11377,0.0,0.0,AMGN,0
2025-02-20 10:50:00-05:00,295.80999755859375,296.0350036621094,295.4800109863281,295.4800109863281,14604,0.0,0.0,AMGN,1
2025-02-20 10:55:00-05:00,295.4800109863281,296.04998779296875,295.4800109863281,295.8999938964844,12245,0.0,0.0,AMGN,1
2025-02-20 11:00:00-05:00,295.8900146484375,296.2200012207031,295.8900146484375,296.1499938964844,9104,0.0,0.0,AMGN,1
2025-02-20 11:05:00-05:00,296.05999755859375,296.7200012207031,296.0350036621094,296.3800048828125,17185,0.0,0.0,AMGN,1
2025-02-20 11:10:00-05:00,296.4700012207031,296.635009765625,296.29998779296875,296.3900146484375,10603,0.0,0.0,AMGN,0
2025-02-20 11:15:00-05:00,296.5400085449219,296.5400085449219,296.1099853515625,296.1499938964844,9206,0.0,0.0,AMGN,1
2025-02-20 11:20:00-05:00,296.1449890136719,296.510009765625,296.135009765625,296.510009765625,14375,0.0,0.0,AMGN,1
2025-02-20 11:25:00-05:00,296.4200134277344,296.739990234375,296.4200134277344,296.6300048828125,12852,0.0,0.0,AMGN,0
2025-02-20 11:30:00-05:00,296.6025085449219,296.6025085449219,295.80999755859375,295.8900146484375,9626,0.0,0.0,AMGN,0
2025-02-20 11:35:00-05:00,295.7850036621094,295.8299865722656,295.3399963378906,295.6000061035156,11972,0.0,0.0,AMGN,0
2025-02-20 11:40:00-05:00,295.4800109863281,295.5,295.1700134277344,295.45001220703125,14729,0.0,0.0,AMGN,0
2025-02-20 11:45:00-05:00,295.45001220703125,295.5299987792969,295.0,295.1050109863281,6447,0.0,0.0,AMGN,0
2025-02-20 11:50:00-05:00,295.1099853515625,295.12469482421875,294.6499938964844,294.6499938964844,11466,0.0,0.0,AMGN,1
2025-02-20 11:55:00-05:00,294.69000244140625,294.95001220703125,294.5199890136719,294.8349914550781,13824,0.0,0.0,AMGN,0
2025-02-20 12:00:00-05:00,294.8934020996094,294.8934020996094,294.45001220703125,294.5849914550781,8374,0.0,0.0,AMGN,1
2025-02-20 12:05:00-05:00,294.6600036621094,294.7699890136719,294.4599914550781,294.7250061035156,11567,0.0,0.0,AMGN,1
2025-02-20 12:10:00-05:00,294.7099914550781,294.9150085449219,294.4700012207031,294.8500061035156,9034,0.0,0.0,AMGN,1
2025-02-20 12:15:00-05:00,295.0199890136719,295.4700012207031,295.010009765625,295.07501220703125,11613,0.0,0.0,AMGN,1
2025-02-20 12:20:00-05:00,295.189697265625,295.4700012207031,294.95001220703125,295.44000244140625,9151,0.0,0.0,AMGN,1
2025-02-20 12:25:00-05:00,295.3999938964844,295.70001220703125,295.20001220703125,295.67999267578125,10777,0.0,0.0,AMGN,0
2025-02-20 12:30:00-05:00,295.5450134277344,295.6846923828125,295.30999755859375,295.31500244140625,7042,0.0,0.0,AMGN,0
2025-02-20 12:35:00-05:00,295.4200134277344,295.45001220703125,295.0400085449219,295.2349853515625,11674,0.0,0.0,AMGN,1
2025-02-20 12:40:00-05:00,295.1650085449219,295.45001220703125,295.1650085449219,295.45001220703125,5495,0.0,0.0,AMGN,0
2025-02-20 12:45:00-05:00,295.44000244140625,295.45001220703125,295.0899963378906,295.20001220703125,6928,0.0,0.0,AMGN,0
2025-02-20 12:50:00-05:00,295.2200012207031,295.2200012207031,294.94000244140625,294.9949951171875,8626,0.0,0.0,AMGN,1
2025-02-20 12:55:00-05:00,294.9549865722656,295.4599914550781,294.8800048828125,295.4599914550781,19079,0.0,0.0,AMGN,0
2025-02-20 13:00:00-05:00,295.2799987792969,295.4599914550781,295.25,295.25,10921,0.0,0.0,AMGN,1
2025-02-20 13:05:00-05:00,295.2250061035156,295.8800048828125,295.2250061035156,295.6000061035156,10860,0.0,0.0,AMGN,1
2025-02-20 13:10:00-05:00,295.6650085449219,296.0400085449219,295.55999755859375,295.8949890136719,9139,0.0,0.0,AMGN,0
2025-02-20 13:15:00-05:00,295.9200134277344,295.92999267578125,295.57000732421875,295.7300109863281,15042,0.0,0.0,AMGN,0
2025-02-20 13:20:00-05:00,295.5299987792969,295.7460021972656,295.1700134277344,295.1700134277344,8811,0.0,0.0,AMGN,1
2025-02-20 13:25:00-05:00,295.1300048828125,295.29998779296875,294.9800109863281,295.25,11245,0.0,0.0,AMGN,0
2025-02-20 13:30:00-05:00,295.1400146484375,295.32000732421875,294.989990234375,295.2349853515625,8324,0.0,0.0,AMGN,1
2025-02-20 13:35:00-05:00,295.29998779296875,295.4599914550781,295.19000244140625,295.3399963378906,7181,0.0,0.0,AMGN,1
2025-02-20 13:40:00-05:00,295.3424987792969,295.7200012207031,295.2799987792969,295.6600036621094,6691,0.0,0.0,AMGN,0
2025-02-20 13:45:00-05:00,295.6600036621094,295.6600036621094,295.3299865722656,295.4599914550781,8404,0.0,0.0,AMGN,0
2025-02-20 13:50:00-05:00,295.2799987792969,295.3800048828125,294.9800109863281,295.2550048828125,12060,0.0,0.0,AMGN,1
2025-02-20 13:55:00-05:00,295.32000732421875,295.7200012207031,295.18499755859375,295.7200012207031,11608,0.0,0.0,AMGN,1
2025-02-20 14:00:00-05:00,295.69000244140625,295.7699890136719,295.5199890136719,295.739990234375,13287,0.0,0.0,AMGN,0
2025-02-20 14:05:00-05:00,295.7226867675781,295.8299865722656,295.6600036621094,295.6650085449219,12933,0.0,0.0,AMGN,0
2025-02-20 14:10:00-05:00,295.6650085449219,295.80999755859375,295.32000732421875,295.4100036621094,25249,0.0,0.0,AMGN,0
2025-02-20 14:15:00-05:00,295.3450012207031,295.510009765625,295.239990234375,295.3699951171875,14301,0.0,0.0,AMGN,1
2025-02-20 14:20:00-05:00,295.4200134277344,295.54998779296875,295.260009765625,295.4755859375,14719,0.0,0.0,AMGN,0
2025-02-20 14:25:00-05:00,295.4700012207031,295.4750061035156,294.92999267578125,295.0299987792969,9502,0.0,0.0,AMGN,0
2025-02-20 14:30:00-05:00,294.9599914550781,295.0400085449219,294.5899963378906,294.82000732421875,14172,0.0,0.0,AMGN,0
2025-02-20 14:35:00-05:00,294.82000732421875,294.9198913574219,294.55999755859375,294.67999267578125,9100,0.0,0.0,AMGN,1
2025-02-20 14:40:00-05:00,294.75,295.0,294.67498779296875,294.8550109863281,15154,0.0,0.0,AMGN,1
2025-02-20 14:45:00-05:00,294.9599914550781,295.4848937988281,294.8500061035156,295.3299865722656,14416,0.0,0.0,AMGN,0
2025-02-20 14:50:00-05:00,295.42999267578125,295.42999267578125,295.1499938964844,295.3299865722656,36833,0.0,0.0,AMGN,1
2025-02-20 14:55:00-05:00,295.3800048828125,295.5899963378906,295.32501220703125,295.4599914550781,13113,0.0,0.0,AMGN,1
2025-02-20 15:00:00-05:00,295.44500732421875,295.7200012207031,295.2699890136719,295.5799865722656,11919,0.0,0.0,AMGN,1
2025-02-20 15:05:00-05:00,295.5692138671875,295.79998779296875,295.5050048828125,295.7799987792969,8026,0.0,0.0,AMGN,1
2025-02-20 15:10:00-05:00,295.69000244140625,296.0299987792969,295.69000244140625,296.010009765625,19067,0.0,0.0,AMGN,1
2025-02-20 15:15:00-05:00,295.9750061035156,296.1099853515625,295.864990234375,296.1099853515625,13639,0.0,0.0,AMGN,0
2025-02-20 15:20:00-05:00,296.1300048828125,296.1400146484375,295.8949890136719,295.8949890136719,11903,0.0,0.0,AMGN,0
2025-02-20 15:25:00-05:00,295.79998779296875,295.8900146484375,295.70001220703125,295.739990234375,13871,0.0,0.0,AMGN,1
2025-02-20 15:30:00-05:00,295.739990234375,295.9200134277344,295.6099853515625,295.80499267578125,13802,0.0,0.0,AMGN,1
2025-02-20 15:35:00-05:00,295.8900146484375,296.1499938964844,295.75,296.1499938964844,27215,0.0,0.0,AMGN,1
2025-02-20 15:40:00-05:00,296.19000244140625,296.2799987792969,295.9599914550781,296.2799987792969,34564,0.0,0.0,AMGN,1
2025-02-20 15:45:00-05:00,296.1499938964844,296.5199890136719,296.1199951171875,296.43499755859375,26124,0.0,0.0,AMGN,1
2025-02-20 15:50:00-05:00,296.54998779296875,296.8999938964844,296.3800048828125,296.5299987792969,94766,0.0,0.0,AMGN,1
2025-02-20 15:55:00-05:00,296.7099914550781,298.1300048828125,296.70001220703125,297.9599914550781,295338,0.0,0.0,AMGN,0
2025-02-21 09:30:00-05:00,299.2300109863281,299.77288818359375,297.19000244140625,297.7950134277344,136322,0.0,0.0,AMGN,1
2025-02-21 09:35:00-05:00,297.7149963378906,298.2699890136719,297.3699951171875,297.9800109863281,10020,0.0,0.0,AMGN,1
2025-02-21 09:40:00-05:00,297.7799987792969,298.94000244140625,297.7799987792969,298.522705078125,14130,0.0,0.0,AMGN,1
2025-02-21 09:45:00-05:00,298.54998779296875,298.94000244140625,298.1499938964844,298.8299865722656,13528,0.0,0.0,AMGN,1
2025-02-21 09:50:00-05:00,298.489990234375,299.252685546875,298.2300109863281,299.252685546875,13807,0.0,0.0,AMGN,0
2025-02-21 09:55:00-05:00,299.1099853515625,299.1099853515625,298.20001220703125,298.20001220703125,11036,0.0,0.0,AMGN,0
2025-02-21 10:00:00-05:00,297.92999267578125,298.2300109863281,297.5299987792969,297.8999938964844,11704,0.0,0.0,AMGN,1
2025-02-21 10:05:00-05:00,297.8900146484375,298.9100036621094,297.739990234375,298.9100036621094,12267,0.0,0.0,AMGN,0
2025-02-21 10:10:00-05:00,298.6549987792969,298.9599914550781,298.2200012207031,298.302490234375,14970,0.0,0.0,AMGN,1
2025-02-21 10:15:00-05:00,298.2349853515625,298.7699890136719,298.1700134277344,298.7699890136719,10801,0.0,0.0,AMGN,1
2025-02-21 10:20:00-05:00,299.2300109863281,299.57000732421875,298.75,299.2900085449219,8346,0.0,0.0,AMGN,0
2025-02-21 10:25:00-05:00,299.4100036621094,299.45001220703125,299.0600891113281,299.239990234375,15352,0.0,0.0,AMGN,0
2025-02-21 10:30:00-05:00,299.31500244140625,299.4200134277344,299.0400085449219,299.0400085449219,10906,0.0,0.0,AMGN,1
2025-02-21 10:35:00-05:00,299.04998779296875,299.8299865722656,299.0350036621094,299.3500061035156,39287,0.0,0.0,AMGN,1
